# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	41768
#@/user_id	Squirrelx_Macx
mei deng dao 	沒等到	c=1 d=0.00463092 t=41768
mei di fang 	沒地方	c=0 d=9.01551e-18 t=41768
mei di fang mai 	沒地方買	c=1 d=9.0607e-17 t=41768
mei dian le 	沒電了	c=1 d=0.00444934 t=41768
mei diao 	沒掉	c=1 d=1.5794e-24 t=41768
mei dong 	沒動	c=1 d=1.94847e-24 t=41768
mei dong xi 	沒東西	c=1 d=6.30083e-08 t=41768
mei du 	沒讀	c=1 d=0.00167826 t=41768
mei dui 	美隊	c=3 d=1.80025e-05 t=41768
mei dui bi 	沒對比	c=1 d=6.31048e-26 t=41768
mei fa 	沒法	c=1 d=2.19346e-35 t=41768
mei fa bu 	沒發佈	c=1 d=1.88831e-08 t=41768
mei fa shuo 	沒法說	c=1 d=0.0441572 t=41768
mei fa wan 	沒發完	c=2 d=6.65708e-08 t=41768
mei fa yong 	沒法用	c=1 d=1 t=4202
mei fan nao 	沒煩惱	c=1 d=0.000459671 t=41768
mei fang 	梅芳	c=1 d=1 t=336
mei fu wu qi 	沒服務器	c=1 d=1 t=2685
mei gai guo 	沒該國	c=1 d=1 t=795
mei gan 	美感	c=1 d=0.519442 t=41768
mei gan cai 	梅乾菜	c=2 d=0.0759572 t=41768
mei gan cai bao 	梅乾菜包	c=1 d=0.763379 t=41768
mei gan sha 	沒幹啥	c=1 d=0.212248 t=41768
mei ge 	每個	c=6 d=0.106459 t=41768
mei ge di fang 	每個地方	c=1 d=0.062662 t=41768
mei ge ren 	每個人	c=4 d=0.301194 t=41768
mei gei 	沒給	c=1 d=8.66496e-21 t=41768
mei gei wo qian 	沒給我錢	c=1 d=0.369723 t=41768
mei guan xi 	沒關係	c=1 d=1 t=1062
mei guo 	美國	c=4 d=0.000270564 t=41768
mei guo ban ben 	美國版本	c=1 d=4.19152e-36 t=41768
mei guo dui zhang 	美國隊長	c=1 d=4.86157e-16 t=41768
mei hao 	沒好	c=1 d=1 t=3595
mei he 	沒和	c=1 d=0.70822 t=41768
mei hua 	美化	c=1 d=5.87685e-12 t=41768
mei hua shuo le 	沒話說了	c=1 d=1 t=3814
mei hua tou 	沒花頭	c=1 d=1 t=4347
mei hua zhao hua 	沒話找話	c=1 d=9.18795e-34 t=41768
mei huan 	沒換	c=2 d=0.00449405 t=41768
mei ji 	每集	c=1 d=6.41588e-15 t=41768
mei ji ge 	沒及格	c=2 d=4.77606e-13 t=41768
mei ji ge ren 	沒幾個人	c=1 d=0.000113922 t=41768
mei ji hui 	沒機會	c=1 d=1.45519e-31 t=41768
mei ji neng 	沒技能	c=1 d=0.000812821 t=41768
mei jian guo 	沒見過	c=1 d=4.7293e-15 t=41768
mei jiang 	沒講	c=1 d=0.0195457 t=41768
mei jiao zuo ye 	沒交作業	c=1 d=0.249075 t=41768
mei jie 	媒介	c=1 d=2.78463e-19 t=41768
mei jin 	沒勁	c=4 d=0.225554 t=41768
mei jin nong 	美津濃	c=1 d=7.21153e-08 t=41768
mei ju 	美劇	c=4 d=1.11136 t=41768
mei kai 	沒開	c=1 d=2.52316e-07 t=41768
mei kai kou 	沒開口	c=1 d=2.5358e-06 t=41768
mei kan 	沒看	c=5 d=0.856415 t=41768
mei kan chu lai 	沒看出來	c=1 d=1 t=3880
mei kan dao 	沒看到	c=1 d=1 t=3852
mei kan guo 	沒看過	c=2 d=1.14789e-05 t=41768
mei kan wan 	沒看完	c=1 d=0.0026189 t=41768
mei kong 	沒空	c=4 d=0.00047367 t=41768
mei ku 	沒哭	c=1 d=3.12135e-09 t=41768
mei lan 	魅藍	c=3 d=0.351692 t=41768
mei le 	没了	c=14 d=0.0812691 t=41768
mei le 	美樂	c=1 d=0.287941 t=41768
mei li 	美麗	c=1 d=0.0383884 t=41768
mei lin 	梅林	c=1 d=8.51971e-28 t=41768
mei lv he jin 	鎂鋁合金	c=1 d=0.511709 t=41768
mei ma 	美馬	c=1 d=0.273898 t=41768
mei mai 	沒買	c=7 d=0.494153 t=41768
mei mai ka 	沒買卡	c=1 d=1 t=3364
mei me 	沒麼	c=0 d=3.15218e-08 t=41768
mei mei 	妹妹	c=1 d=0.000466618 t=41768
mei miao 	每秒	c=1 d=1.21717e-18 t=41768
mei na me 	沒那麼	c=1 d=1 t=4115
mei nei cun 	美內村	c=1 d=5.71482e-36 t=41768
mei neng 	沒能	c=1 d=0.00975476 t=41768
mei nian 	每年	c=3 d=4.86918e-05 t=41768
mei nv 	美女	c=3 d=3.87874e-06 t=41768
mei peng guo 	沒碰過	c=1 d=0.00132678 t=41768
mei qi 	煤氣	c=1 d=1 t=2443
mei qian 	沒錢	c=9 d=0.910186 t=41768
mei qian le 	沒錢了	c=1 d=1.62081e-05 t=41768
mei qu 	沒去	c=3 d=0.246609 t=41768
mei qu 	美区	c=3 d=3.85009e-07 t=41768
mei qu dong 	沒驅動	c=1 d=0.00104891 t=41768
mei qu guo 	沒去過	c=2 d=1.00055 t=1912
mei qu zuo 	沒去做	c=1 d=5.54215e-28 t=41768
mei ren 	每人	c=3 d=0.000196519 t=41768
mei ren 	沒人	c=11 d=0.136072 t=41768
mei ren chi 	沒人吃	c=1 d=2.78899e-08 t=41768
mei ren le 	沒人了	c=1 d=2.94618e-06 t=41768
mei ren mai 	沒人買	c=1 d=4.69915e-28 t=41768
mei ren zhu 	沒忍住	c=3 d=0.895834 t=41768
mei ri 	每日	c=4 d=1.3172 t=41768
mei sha 	沒啥	c=14 d=0.860902 t=41768
mei sha kong 	沒啥空	c=1 d=0.0130365 t=41768
mei sha wen ti 	沒啥問題	c=1 d=0.0939493 t=41768
mei sha yi si 	沒啥意思	c=2 d=2.6e-06 t=41768
mei sha yi yi 	沒啥意義	c=1 d=1 t=5204
mei sha yong 	沒啥用	c=4 d=0.0872379 t=41768
mei shang 	沒上	c=1 d=1 t=4376
mei shao 	沒少	c=1 d=1 t=3904
mei shei 	沒誰	c=0 d=4.57923e-19 t=41768
mei shei le 	沒誰了	c=3 d=0.0600221 t=41768
mei shen me 	沒什麼	c=14 d=1.06977 t=41768
mei shen me cuo 	沒什麼錯	c=1 d=4.41482e-29 t=41768
mei shen me shi 	沒什麼事	c=1 d=0.000155324 t=41768
mei shi 	沒事	c=27 d=0.438923 t=41768
mei shi 	美式	c=0 d=0.00256042 t=41768
mei shi gan 	沒事幹	c=1 d=0.00582847 t=41768
mei shi guo 	沒試過	c=2 d=9.30462e-06 t=41768
mei shi jian 	沒時間	c=1 d=0.0218184 t=41768
mei shi jian pan 	美式鍵盤	c=1 d=0.0257325 t=41768
mei shi le 	沒事了	c=1 d=1.25642e-09 t=41768
mei shi mei shi 	沒事沒事	c=2 d=0.211189 t=41768
mei shou ge 	每首歌	c=1 d=0.00186406 t=41768
mei shui hao 	沒睡好	c=2 d=0.0391639 t=41768
mei shuo 	沒說	c=5 d=0.109701 t=41768
mei shuo hua 	沒說話	c=2 d=1.58488e-06 t=41768
mei ta 	沒他	c=1 d=6.52415e-06 t=41768
mei tao 	每套	c=1 d=0.650509 t=41768
mei te si bang wei 	美特斯邦威	c=1 d=0.0432828 t=41768
mei ti 	媒體	c=3 d=1.98067e-12 t=41768
mei tian 	每天	c=21 d=0.000249383 t=41768
mei tian jian chi 	每天堅持	c=1 d=2.13937e-06 t=41768
mei tiao 	每條	c=1 d=3.28083e-07 t=41768
mei ting guo 	沒停過	c=1 d=8.76872e-14 t=41768
mei ting guo 	沒聽過	c=4 d=0.235746 t=41768
mei ting shuo guo 	沒聽說過	c=1 d=1.08064e-30 t=41768
mei tong 	美瞳	c=1 d=1 t=2849
mei tu 	沒圖	c=1 d=2.41254e-08 t=41768
mei tui song 	沒推送	c=1 d=8.52869e-11 t=41768
mei wan 	沒完	c=1 d=0.00148848 t=41768
mei wang 	沒網	c=2 d=1.60739 t=41768
mei wen hua 	沒文化	c=1 d=1.76851e-31 t=41768
mei wen ti 	沒問題	c=4 d=0.756147 t=41768
mei xi 	沒戲	c=1 d=0.0127147 t=41768
mei xia yu 	沒下雨	c=1 d=2.51664e-05 t=41768
mei xiang dao 	沒想到	c=7 d=0.00252883 t=41768
mei xin qing 	沒心情	c=2 d=0.000401913 t=41768
mei xing qu 	沒興趣	c=1 d=0.214381 t=41768
mei xue 	美學	c=1 d=8.05692e-18 t=41768
mei ya 	美亞	c=1 d=1.08927e-06 t=41768
mei yan 	美顏	c=3 d=3.6019e-07 t=41768
mei yang 	每樣	c=1 d=4.92398e-19 t=41768
mei yao qiu 	沒要求	c=1 d=1 t=3453
mei yi bu 	每一步	c=2 d=0.000148489 t=41768
mei yi ge 	每一個	c=5 d=0.266115 t=41768
mei yi ge 	沒一個	c=1 d=2.2502e-12 t=41768
mei yi ge ren 	每一個人	c=1 d=0.118837 t=41768
mei yi ge zi 	每一個字	c=1 d=1.36408e-35 t=41768
mei yi ju hua 	每一句話	c=1 d=9.63573e-35 t=41768
mei yi si 	每一絲	c=1 d=4.21195e-05 t=41768
mei yi si 	沒意思	c=3 d=9.60064e-09 t=41768
mei yi tao 	每一套	c=1 d=0.701173 t=41768
mei yi tian 	每一天	c=1 d=7.82413e-26 t=41768
mei yi xiang 	每一項	c=1 d=4.63171e-05 t=41768
mei yi yang 	每一樣	c=2 d=4.25211e-21 t=41768
mei yi zhang 	每一張	c=1 d=8.47289e-22 t=41768
mei yong 	沒用	c=8 d=0.00637737 t=41768
mei yong guo 	沒用過	c=6 d=0.000294517 t=41768
mei you 	沒有	c=90 d=1.43236 t=41768
mei you 	煤油	c=1 d=1.68868e-17 t=41768
mei you dao 	沒有到	c=1 d=4.58313e-28 t=41768
mei you de 	沒有得	c=2 d=0.433874 t=41768
mei you ren 	沒有人	c=1 d=7.98898e-36 t=41768
mei you wei kou 	沒有胃口	c=1 d=2.10745e-35 t=41768
mei you zu 	沒有組	c=1 d=0.000119165 t=41768
mei you zuo 	沒有做	c=1 d=9.61117e-05 t=41768
mei yue 	每月	c=2 d=4.73912e-10 t=41768
mei zai 	沒在	c=3 d=0.000290183 t=41768
mei zen me 	沒怎麼	c=2 d=0.650626 t=41768
mei zhang 	每張	c=0 d=1.53141e-15 t=41768
mei zhang tu 	每張圖	c=1 d=1.53909e-14 t=41768
mei zhao dao 	沒找到	c=2 d=1.40914e-08 t=41768
mei zhong 	每種	c=2 d=4.6437e-06 t=41768
mei zhong bu zu 	美中不足	c=1 d=0.000665481 t=41768
mei zhuang 	梅妝	c=1 d=7.10295e-06 t=41768
mei zhuang 	沒裝	c=1 d=7.13856e-06 t=41768
mei zi 	妹子	c=9 d=0.311923 t=41768
mei zu 	魅族	c=19 d=0.494687 t=41768
mei zu de 	魅族的	c=1 d=5.98009e-11 t=41768
mei zuo 	沒做	c=1 d=2.52265e-33 t=41768
mei zuo hao 	沒做好	c=1 d=3.78028e-27 t=41768
mei zuo wan 	沒做完	c=1 d=6.28349e-05 t=41768
men 	們	c=25 d=1.4945 t=41768
men 	門	c=3 d=7.29954e-06 t=41768
men dian 	門店	c=1 d=2.07395e-23 t=41768
men duo sa 	门多萨	c=1 d=4.83732e-16 t=41768
men kou 	門口	c=2 d=3.75438e-05 t=41768
men pai 	門牌	c=1 d=3.22693e-18 t=41768
men qian 	門前	c=1 d=0.000742862 t=41768
men re 	悶熱	c=1 d=8.90125e-14 t=41768
meng 	孟	c=1 d=1 t=1715
meng 	萌	c=0 d=0.011475 t=41768
meng bi 	矇蔽	c=1 d=0.0049667 t=41768
meng dao 	夢到	c=1 d=2.63293e-07 t=41768
meng huan 	夢幻	c=1 d=0.0156858 t=41768
meng jian 	夢見	c=1 d=0.232236 t=41768
meng lao ye 	萌老爺	c=1 d=1 t=4977
meng li 	夢裏	c=1 d=2.24363e-07 t=41768
meng shou 	蒙受	c=1 d=0.467666 t=41768
meng xiang 	夢想	c=1 d=9.63081e-29 t=41768
meng xin 	萌新	c=1 d=8.12959e-06 t=41768
mi 	米	c=1 d=0.000267872 t=41768
mi 	迷	c=3 d=0.489192 t=41768
mi bu 	彌補	c=1 d=0.0111647 t=41768
mi bu ke fen 	密不可分	c=1 d=1.32859e-19 t=41768
mi er bu xuan 	祕而不宣	c=1 d=9.61771e-13 t=41768
mi luan 	迷亂	c=1 d=8.39886e-07 t=41768
mi ma 	密碼	c=9 d=0.886768 t=41768
mi mei 	米梅	c=1 d=0.00204983 t=41768
mi mei 	迷妹	c=7 d=0.601165 t=41768
mi mi hu hu 	迷迷糊糊	c=1 d=0.869358 t=41768
mi ni 	迷你	c=3 d=0.884736 t=41768
mi san 	彌散	c=1 d=0.0464416 t=41768
mi san yin ying 	彌散陰影	c=3 d=0.0317456 t=41768
mi shang le 	迷上了	c=2 d=0.0018363 t=41768
mi shu 	祕書	c=2 d=1.52651e-32 t=41768
mi tao 	蜜桃	c=1 d=0.0152222 t=41768
mi zhi 	蜜汁	c=4 d=0.31037 t=41768
mian 	免	c=3 d=0.00257991 t=41768
mian 	麪	c=1 d=0.831104 t=41768
mian bei 	棉被	c=2 d=0.000649051 t=41768
mian dui 	面對	c=4 d=0.000841773 t=41768
mian fei 	免費	c=25 d=1.40679 t=41768
mian fei de 	免費的	c=5 d=0.0259911 t=41768
mian fei le 	免費了	c=1 d=8.19288e-09 t=41768
mian fei sheng ji 	免費升級	c=1 d=8.76276e-06 t=41768
mian fei song 	免費送	c=1 d=1 t=4153
mian fei zhi bo 	免費直播	c=1 d=1 t=1503
mian ge da 	麪疙瘩	c=1 d=1.77007e-12 t=41768
mian ji 	面積	c=1 d=5.49279e-11 t=41768
mian jiao 	面交	c=2 d=3.14781e-08 t=41768
mian liao 	面料	c=1 d=0.0231676 t=41768
mian lin 	面臨	c=1 d=1 t=2234
mian liu 	免流	c=1 d=2.31157e-05 t=41768
mian mian 	綿綿	c=1 d=0.265803 t=41768
mian qian 	面前	c=1 d=0.000219315 t=41768
mian qian 	面签	c=2 d=0.000218222 t=41768
mian qu 	免驅	c=7 d=0.130753 t=41768
mian shui 	免稅	c=1 d=0.00106477 t=41768
mian tiao 	麪條	c=1 d=1.40227e-07 t=41768
mian xiang 	面向	c=3 d=0.000583833 t=41768
mian zhi 	面紙	c=0 d=0.00713613 t=41768
mian zhi ji 	面紙姬	c=1 d=0.071719 t=41768
miao 	喵	c=1 d=1.50887e-16 t=41768
miao 	秒	c=6 d=0.0788664 t=41768
miao chuan 	秒傳	c=1 d=9.30778e-10 t=41768
miao le 	瞄了	c=1 d=8.29947e-14 t=41768
miao shu 	描述	c=4 d=0.0930145 t=41768
miao shu wen jian 	描述文件	c=11 d=0.424177 t=41768
miao wa zhong zi 	妙蛙種子	c=1 d=2.73135e-27 t=41768
miao xiao 	渺小	c=1 d=7.03085e-33 t=41768
min 	民	c=3 d=0.0272369 t=41768
min gan 	敏感	c=2 d=6.2835e-05 t=41768
min tai 	閩臺	c=1 d=2.44351e-11 t=41768
min zhu 	民主	c=1 d=2.07537e-31 t=41768
min zu 	民族	c=1 d=1 t=1998
ming 	名	c=1 d=0.00500481 t=41768
ming 	命	c=0 d=2.07501e-30 t=41768
ming bai 	明白	c=5 d=3.48719e-19 t=41768
ming bai le 	明白了	c=7 d=0.0443785 t=41768
ming cheng 	名稱	c=3 d=0.0941521 t=41768
ming chuang 	明窗	c=0 d=0.1 t=1878
ming chuang you ping 	明窗油瓶	c=1 d=1 t=1879
ming dan 	名單	c=1 d=0.000161662 t=41768
ming du 	明度	c=1 d=8.37717e-06 t=41768
ming hou tian 	明後天	c=1 d=1 t=2230
ming ji 	明基	c=8 d=0.000180447 t=41768
ming liang 	明亮	c=1 d=0.12493 t=41768
ming ling 	命令	c=1 d=6.98151e-09 t=41768
ming ling hang 	命令行	c=5 d=0.970446 t=41768
ming long 	名龍	c=0 d=0.1 t=5326
ming long tang 	名龍堂	c=1 d=1 t=5327
ming ming 	明明	c=2 d=0.000103081 t=41768
ming ming shi 	明明是	c=1 d=4.89442e-07 t=41768
ming nian 	明年	c=2 d=0.265803 t=41768
ming pai 	名牌	c=2 d=4.4724e-05 t=41768
ming tian 	明天	c=32 d=1.19007 t=41768
ming xian 	明顯	c=4 d=0.037068 t=41768
ming xiao 	名校	c=1 d=2.71866e-31 t=41768
ming xing 	明星	c=2 d=0.000564257 t=41768
ming xuan 	銘瑄	c=3 d=2.81151 t=5081
ming zhen tan 	名偵探	c=4 d=0.961656 t=41768
ming zhen tan ke nan 	名偵探柯南	c=4 d=2.01748 t=41768
ming zi 	名字	c=13 d=0.12309 t=41768
ming zu 	名族	c=1 d=1.64895e-31 t=41768
mo 	摸	c=1 d=5.45035e-08 t=41768
mo 	末	c=1 d=2.05157e-13 t=41768
mo 	膜	c=1 d=0.000203468 t=41768
mo 	魔	c=1 d=0.00463092 t=41768
mo ban 	模板	c=5 d=9.32711e-05 t=41768
mo chi 	墨池	c=1 d=0.0284388 t=41768
mo dao 	墨刀	c=1 d=0.143704 t=41768
mo dao 	摸到	c=1 d=5.66007e-11 t=41768
mo dao tuan 	魔盜團	c=1 d=6.65884e-06 t=41768
mo fang 	魔方	c=1 d=2.48644e-10 t=41768
mo fei 	莫非	c=1 d=1 t=851
mo gui 	魔鬼	c=0 d=0.0946485 t=41768
mo gui jing ji xue 	魔鬼經濟學	c=1 d=0.951229 t=41768
mo guo 	摸過	c=1 d=6.54772e-19 t=41768
mo hu 	模糊	c=5 d=0.366825 t=41768
mo jie 	魔戒	c=2 d=0.191092 t=41768
mo ju 	模具	c=4 d=4.65492e-05 t=41768
mo ka 	摩卡	c=1 d=2.5441e-15 t=41768
mo kuai 	模塊	c=1 d=6.60678e-07 t=41768
mo li 	茉莉	c=1 d=0.0154523 t=41768
mo ming qi miao 	莫名其妙	c=4 d=0.0880345 t=41768
mo mo 	默默	c=1 d=8.01401e-14 t=41768
mo mo ceng ceng 	磨磨蹭蹭	c=1 d=0.0483156 t=41768
mo mo wu wen 	默默無聞	c=2 d=3.11527e-05 t=41768
mo ni 	模擬	c=2 d=0.00174675 t=41768
mo ni qi 	模擬器	c=8 d=0.337327 t=41768
mo ren 	默認	c=8 d=0.603506 t=41768
mo ren de 	默認的	c=1 d=0.427415 t=41768
mo sheng 	陌生	c=1 d=5.18983e-20 t=41768
mo sheng 	魔声	c=1 d=4.98549e-18 t=41768
mo sheng ren 	陌生人	c=1 d=2.79517e-34 t=41768
mo shi 	模式	c=10 d=0.0816756 t=41768
mo shou 	魔獸	c=6 d=0.905673 t=41768
mo shu shi 	魔術師	c=1 d=2.67317e-09 t=41768
mo sui 	魔穗	c=2 d=0.0273237 t=41768
mo suo 	摸索	c=1 d=2.14491e-07 t=41768
mo te 	模特	c=1 d=7.27881e-29 t=41768
mo xi 	摩西	c=0 d=8.52434e-06 t=41768
mo xian 	魔仙	c=0 d=0.025924 t=41768
mo xian bao 	魔仙堡	c=1 d=0.26054 t=41768
mo xing 	模型	c=2 d=0.260594 t=41768
mo xing 	魔性	c=1 d=2.80927e-05 t=41768
mou 	某	c=3 d=0.00181803 t=41768
mou bao 	某宝	c=1 d=2.22471e-25 t=41768
mou ju hua 	某句話	c=1 d=9.85447e-05 t=41768
mou yi ge 	某一個	c=5 d=8.5125e-07 t=41768
mou zhong yi yi 	某種意義	c=0 d=4.52813e-34 t=41768
mou zhong yi yi shang 	某種意義上	c=1 d=4.55082e-33 t=41768
mu 	木	c=2 d=3.34767e-09 t=41768
mu biao 	目標	c=3 d=1.29588e-19 t=41768
mu ce 	目測	c=1 d=1.90793e-12 t=41768
mu deng kou dai 	目瞪口呆	c=1 d=2.3159e-27 t=41768
mu di 	目的	c=1 d=1.28621e-20 t=41768
mu er 	木耳	c=10 d=0.239769 t=41768
mu ge 	沐歌	c=0 d=2.09551e-28 t=41768
mu gong 	木工	c=1 d=6.89829e-06 t=41768
mu gong ai hao zhe 	木工愛好者	c=1 d=6.33133e-06 t=41768
mu gua 	木瓜	c=1 d=1.08606e-30 t=41768
mu hou 	幕後	c=2 d=0.944745 t=41768
mu ke 	幕客	c=1 d=0.486752 t=41768
mu ke 	慕課	c=3 d=0.489192 t=41768
mu kong yi qie 	目空一切	c=1 d=7.10151e-33 t=41768
mu lu 	目錄	c=2 d=0.053908 t=41768
mu qian 	目前	c=14 d=0.0244094 t=41768
mu qian de 	目前的	c=1 d=0.124307 t=41768
mu qian jia yong 	目前家用	c=1 d=0.0284388 t=41768
mu shi 	牧師	c=2 d=8.61001e-05 t=41768
mu si lin 	穆斯林	c=1 d=0.380983 t=41768
mu tou 	木頭	c=0 d=0.00183156 t=41768
mu tou de 	木頭的	c=1 d=0.0184074 t=41768
mu xing shang xing 	木星上行	c=1 d=0.000247277 t=41768
mu yang ren 	牧羊人	c=1 d=5.82829e-32 t=41768
mu zi 	木子	c=0 d=5.88805e-06 t=41768
mu zi ri chen 	木子日辰	c=1 d=5.91757e-05 t=41768
na 	哪	c=7 d=0.00511796 t=41768
na 	娜	c=0 d=0.0135335 t=41768
na 	拿	c=6 d=0.71957 t=41768
na 	那	c=69 d=1.00223 t=41768
na bian 	那邊	c=1 d=6.17501e-06 t=41768
na bu 	那不	c=0 d=7.7024e-19 t=41768
na bu jiu hao le 	那不就好了	c=1 d=7.74101e-18 t=41768
na bu zhu 	拿不住	c=1 d=0.0214936 t=41768
na dao 	拿到	c=1 d=0.140156 t=41768
na dao 	那道	c=1 d=0.292293 t=41768
na dao bu shi 	那倒不是	c=1 d=0.481909 t=41768
na de 	拿得	c=1 d=0.960789 t=41768
na dei kan 	那得看	c=1 d=2.74224e-15 t=41768
na ge 	哪個	c=21 d=0.867466 t=41768
na ge 	那個	c=52 d=0.646734 t=41768
na ge ren 	那個人	c=1 d=6.57026e-30 t=41768
na ge xian 	那個線	c=1 d=1.04404e-07 t=41768
na hai 	那還	c=1 d=0.0490458 t=41768
na hao ba 	那好吧	c=3 d=0.121893 t=41768
na hui 	那會	c=1 d=1.6998e-06 t=41768
na ji ge 	那幾個	c=1 d=0.0332068 t=41768
na jiu 	那就	c=24 d=0.0192112 t=41768
na jiu hao 	那就好	c=1 d=3.56935e-28 t=41768
na jiu shi 	那就是	c=3 d=0.00166156 t=41768
na kuan 	那款	c=1 d=2.78994e-12 t=41768
na lai 	哪來	c=3 d=8.87189e-14 t=41768
na lai 	拿來	c=7 d=0.874179 t=41768
na lai de 	哪來的	c=1 d=3.1272e-31 t=41768
na lan 	那欄	c=1 d=0.603506 t=41768
na le 	拿了	c=1 d=1 t=2224
na li 	哪裏	c=10 d=0.0143357 t=41768
na li 	那裏	c=4 d=2.88834e-08 t=41768
na me 	那麼	c=19 d=1.94575 t=41768
na me duo 	那麼多	c=2 d=9.38538e-13 t=41768
na ming tian 	那明天	c=1 d=0.0134335 t=41768
na ni 	哪尼	c=4 d=0.13466 t=41768
na ni 	拿你	c=1 d=2.81502e-29 t=41768
na ni 	那你	c=18 d=0.149627 t=41768
na ni men 	那你們	c=1 d=0.000350903 t=41768
na qi 	拿起	c=1 d=0.0381969 t=41768
na qi lai 	拿起來	c=2 d=0.0357931 t=41768
na qu 	拿去	c=1 d=0.00524752 t=41768
na ren 	那人	c=1 d=0.00364281 t=41768
na shi 	那是	c=7 d=0.000238772 t=41768
na shi 	那時	c=2 d=0.0500366 t=41768
na shi hou 	那時候	c=10 d=0.397906 t=41768
na shi hou de 	那時候的	c=2 d=0.298197 t=41768
na shi hou wo 	那時候我	c=1 d=0.0320647 t=41768
na tiao jie 	那條街	c=1 d=0.000668817 t=41768
na wo 	納沃	c=-1 d=0.585669 t=41768
na wo 	那我	c=20 d=0.588605 t=41768
na xie 	那些	c=2 d=0.0430669 t=41768
na yang 	那樣	c=4 d=0.350932 t=41768
na yang de hua 	那樣的話	c=1 d=1.11086e-31 t=41768
na yao 	那要	c=1 d=0.00113627 t=41768
na ye 	那也	c=2 d=0.000252273 t=41768
na ye dei 	那也得	c=1 d=7.76104e-19 t=41768
na yi bu 	哪一步	c=1 d=0.0343896 t=41768
na yi ge 	哪一個	c=1 d=1 t=3425
na yi ge 	拿一個	c=2 d=1.60911e-08 t=41768
na yi hang 	那一行	c=1 d=1.32381e-06 t=41768
na yi kuai 	哪一塊	c=1 d=1.6306e-17 t=41768
na yi kuan 	那一款	c=1 d=0.17552 t=41768
na yi ye 	哪一頁	c=1 d=9.10457e-15 t=41768
na you 	哪有	c=1 d=9.76306e-13 t=41768
na you 	那又	c=2 d=0.0269169 t=41768
na zhang ka 	那張卡	c=1 d=0.159614 t=41768
na zhang tu 	那張圖	c=1 d=2.69261e-06 t=41768
na zhong 	哪種	c=1 d=7.06993e-10 t=41768
na zhong 	那種	c=27 d=0.402524 t=41768
nai 	奶	c=2 d=0.0862936 t=41768
nai 	耐	c=1 d=2.31755e-06 t=41768
nai bai 	奶白	c=1 d=1.09501 t=4935
nai bai zhou 	奶白軸	c=1 d=1 t=4936
nai cha 	奶茶	c=2 d=0.486752 t=41768
nai cha dian 	奶茶店	c=1 d=8.37263e-29 t=41768
nai fei 	奶飛	c=1 d=1 t=3813
nai gai 	奶盖	c=4 d=0.816003 t=41768
nai lv 	奶綠	c=1 d=1.7042e-07 t=41768
nai nai 	奶奶	c=6 d=0.402524 t=41768
nai si 	耐斯	c=1 d=4.09582e-29 t=41768
nai wan 	耐玩	c=1 d=1.30295e-25 t=41768
nai xin 	耐心	c=1 d=1.24973e-05 t=41768
nai yong 	耐用	c=1 d=0.427415 t=41768
nai zhao 	奶罩	c=1 d=3.22419e-08 t=41768
nan 	南	c=1 d=2.95632e-17 t=41768
nan 	男	c=1 d=0.40657 t=41768
nan 	難	c=7 d=0.0039891 t=41768
nan dao 	難道	c=10 d=0.101266 t=41768
nan dao shi 	難道是	c=1 d=0.00625109 t=41768
nan de 	男的	c=8 d=0.142274 t=41768
nan de 	難得	c=1 d=0.729789 t=41768
nan dian 	難點	c=1 d=1.39865e-06 t=41768
nan du 	難度	c=2 d=1.91157e-05 t=41768
nan guo 	難過	c=2 d=0.00107547 t=41768
nan hai 	男孩	c=0 d=3.11329e-09 t=41768
nan kan 	難看	c=1 d=4.8725e-13 t=41768
nan mian 	難免	c=2 d=9.9295e-06 t=41768
nan ning 	南寧	c=1 d=1.64558e-07 t=41768
nan nv 	男女	c=1 d=0.113042 t=41768
nan nv bi 	男女比	c=1 d=0.000266536 t=41768
nan peng you 	男朋友	c=1 d=0.100761 t=41768
nan qiao 	南橋	c=2 d=3.01669e-11 t=41768
nan ren 	男人	c=5 d=0.00028942 t=41768
nan sheng 	南笙	c=1 d=1 t=2913
nan sheng 	男生	c=1 d=6.61015e-13 t=41768
nan shou 	難受	c=5 d=0.382893 t=41768
nan shuo 	難說	c=1 d=1.00587e-10 t=41768
nan xiao niao 	南小鳥	c=1 d=3.4681e-13 t=41768
nan xing 	男性	c=1 d=0.000242381 t=41768
nan yi 	難以	c=1 d=0.00211225 t=41768
nan zhu 	難住	c=1 d=0.00348252 t=41768
nan zhu jue 	男主角	c=3 d=0.178173 t=41768
nan zhua 	難抓	c=1 d=0.00259284 t=41768
nan zhuang 	男裝	c=5 d=0.00454331 t=41768
nan zhuang dian 	男裝店	c=1 d=8.29664e-10 t=41768
nan zi 	男子	c=1 d=8.17173e-08 t=41768
nao 	腦	c=4 d=0.0625468 t=41768
nao 	鬧	c=1 d=4.8091e-06 t=41768
nao can 	腦殘	c=1 d=1 t=2200
nao can fen 	脑残粉	c=2 d=0.00481991 t=41768
nao chou 	腦抽	c=1 d=2.52316e-06 t=41768
nao dong 	脑洞	c=2 d=1.28365 t=2986
nao zi 	腦子	c=1 d=1.25924e-06 t=41768
nao zi yi re 	腦子一熱	c=1 d=1 t=2181
ne 	呢	c=52 d=0.856221 t=41768
ne yang 	呢样	c=0 d=1.00051e-07 t=41768
